cg,cg1,c,g,n,1,154.7543389,12.4400297,84.5075098,9.192796626,110.0057637,10.48836325,110.863965,10.52919584,130.5708069,11.42675837,142.7997523,11.94988503,91.40221613,9.560450624,55.30800195,7.436934984,77.66144847,8.812573317,99.75972993,9.987979272,110.0333712,10.48967927,,,,,107.7520538,10.38036867,75.94211634,8.714477399,,,100.2592911,10.01295616,,,,,,,,,,,,,,,,,,,,,,,0.512392799,0.715816177,349.925192,18.7062875,-3.184359709
cg,cg2,c,g,n,2,484.5430185,22.01233787,95.8824922,9.79196059,110.6067741,10.51697552,115.6325823,10.75325915,123.1158507,11.09575823,134.4171435,11.59384076,91.55823245,9.56860661,49.89578352,7.06369475,91.40734361,9.560718781,74.73300504,8.644825333,145.5119596,12.06283381,,,,,88.10949472,9.386665794,56.83778508,7.539083836,122.7360495,11.07863031,121.0917676,11.00417046,,,,,,,,,,,,,,,,,,,,,,,0.261256786,0.511132846,228.5398184,15.11753348,18.97109479
cg,cg3,c,g,n,3,503.6995379,22.4432515,169.9199103,13.03533315,111.0782329,10.53936587,111.0042938,10.53585753,139.3114129,11.80302558,151.0882262,12.29179508,92.17097169,9.600571425,37.1666494,6.096445637,61.54839578,7.845278566,103.9188177,10.19405796,134.7727626,11.60916718,,,,,18.00223184,4.242903704,,,185.799617,13.63083332,76.22687708,8.730800484,,,,,,,,,,,,,,,,,,,,,,,0.5099237,0.71408942,248.1534276,15.75288633,-26.37870516
cg,cg4,c,g,n,4,197.5767796,14.05620075,115.3667354,10.74089081,110.0976862,10.49274445,107.5110093,10.36875158,103.1359771,10.15558847,104.2806308,10.21178882,98.86546868,9.943111619,27.23965683,5.219162465,41.50966393,6.442799386,91.52679249,9.566963598,101.8498111,10.09206674,,,,,92.3177713,9.608213742,36.74284224,6.061587436,15.33503816,3.915997723,149.0209191,12.20741247,168.5016745,12.98081948,204.3041125,14.29349896,146.0739966,12.08610759,151.7914484,12.32036722,133.9789763,11.57492878,113.9695957,10.67565434,143.1090293,11.96281862,96.23924475,9.810160282,97.83168198,9.890989939,86.13999605,9.281163507,0.089759581,0.299599034,0.341152365,0.584082498,390.7403446,19.76715317,45.61301721
cg,cg5,c,g,n,5,599.2084135,24.4787339,118.9484009,10.90634682,106.7278049,10.33091501,106.4955782,10.31966948,109.3177218,10.45551155,113.1454886,10.63698682,96.5809386,9.827560155,62.8509631,7.927859932,90.01137254,9.487432347,102.2293476,10.11085296,106.5998656,10.32472109,,,,,103.9973255,10.1979079,108.4211379,10.41254714,202.7136939,14.23775593,,,136.400509,11.67906285,136.6429615,11.68943803,137.8894205,11.7426326,142.0493905,11.91844749,124.6287353,11.16372408,105.0734515,10.2505342,109.2982757,10.45458157,103.7400273,10.18528484,104.5460689,10.2247772,91.50029569,9.565578691,0.081263636,0.285067774,,,,,
dg,dg1,c,g,j,1,26656.27293,163.2674889,93.24355606,9.656270298,123.9889567,11.13503286,1938.529169,44.02873117,108.6891396,10.42540837,208.999892,14.45682856,51.98501589,7.210063515,77.60075908,8.809129303,59.73889483,7.72909405,107.2047118,10.35397083,76.15595947,8.726738192,,,,,118.7894463,10.89905713,,,,,113.7256463,10.66422272,112.0398773,10.5848891,120.0677678,10.95754388,106.0669523,10.29888112,239.2439384,15.46751235,212.5687334,14.57973708,99.23222714,9.961537388,110.460685,10.51002783,91.78057044,9.580217661,202.5184181,14.2308966,179.4977236,13.39767605,0.444513863,0.666718729,0.953275892,0.976358485,159.657454,12.63556306,6.458423366
dg,dg2,c,g,j,2,30512.43308,174.6780841,99.25811388,9.962836638,136.209778,11.67089448,2188.017184,46.77624594,96.81158933,9.83928805,,,,,59.23617567,7.69650412,52.4465418,7.241998467,109.1613889,10.44803278,40.78903309,6.386629243,,,,,117.0978569,10.82117632,,,,,113.5430962,10.65566029,119.5684204,10.93473458,128.312621,11.3275161,114.1397673,10.68362145,248.5115086,15.7642478,215.8705772,14.69253474,98.21134578,9.910163761,109.4986329,10.46415945,91.61480694,9.571562409,195.1318287,13.96895947,169.0873192,13.003358,0.462064812,0.679753493,1.114524811,1.055710571,201.2815019,14.18737121,5.060243356
dg,dg3,c,g,j,3,25300.67801,159.0618685,69.3511588,8.327734314,107.2527676,10.35629121,1949.930494,44.15801733,115.9966835,10.77017565,,,,,86.18576624,9.283628937,53.1916453,7.293260266,100.2761223,10.0137966,74.15384894,8.611262912,,,,,121.9399688,11.0426432,,,,,103.2155497,10.15950539,91.18386998,9.549024556,53.41780894,7.308748795,99.25780252,9.962821012,211.7226004,14.55069072,180.4743317,13.43407353,89.3119668,9.450500876,54.33704778,7.371366751,94.96509163,9.745003418,198.1615889,14.07698792,168.501463,12.98081134,0.348286517,0.590158044,1.196222752,1.093719686,217.4495891,14.74617201,-5.060987037
dg,dg4,c,g,j,4,24782.29746,157.4239418,92.35021118,9.609901726,124.7259704,11.16807819,1822.684498,42.69290923,114.5589201,10.70322008,,,,,77.45491649,8.800847487,53.48734226,7.313504103,104.3973088,10.21750012,52.17349858,7.223122495,,,,,111.803001,10.57369382,,,,,100.2427953,10.01213241,,,,,,,,,,,,,,,,,,,,,,,0.999685972,0.999842974,,,-6.47471323
dg,dg5,c,g,j,5,25331.107,159.1574912,84.473893,9.190968012,127.6490679,11.2981887,1703.160249,41.26936211,108.6463011,10.42335364,,,,,83.12254914,9.117156856,50.39451329,7.098909303,102.0047625,10.09974072,54.8718635,7.407554488,,,,,106.7400152,10.33150595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wg,wg1,w,g,n,1,123.2479902,11.10171114,152.4447757,12.34685286,100.7802467,10.03893653,98.56701614,9.928092271,93.50107111,9.669595189,92.67948418,9.627018447,100.8488777,10.04235419,111.1721486,10.5438204,120.436392,10.97435155,116.3526078,10.7866866,96.38648536,9.817661909,167.3880559,12.9378536,133.8080534,11.5675431,96.68488663,9.832847331,79.80545439,8.93338986,116.1696735,10.77820363,91.97349101,9.59028107,,,,,,,,,,,,,,,,,,,,,,,0.562412416,0.749941608,480.194057,21.91333058,-10.76079523
wg,wg2,w,g,n,2,99.61906413,9.980935033,81.20097825,9.011158541,76.67410881,8.756375324,75.05169334,8.66323804,109.9307398,10.48478611,118.7636184,10.8978722,92.52813769,9.619154729,64.77586998,8.048345791,86.95595618,9.325017758,90.82385527,9.530155049,94.90761593,9.742053989,136.8651511,11.69893803,141.5445268,11.89724871,89.76997572,9.47470188,106.7155083,10.33031985,140.716973,11.86241852,135.7139577,11.64963337,,,,,,,,,,,,,,,,,,,,,,,0.390403966,0.624823148,418.3457701,20.45350264,32.91326704
wg,wg3,w,g,n,3,287.8148578,16.96510707,160.9776849,12.68769817,78.97898066,8.887011909,84.64871084,9.200473403,40.07840467,6.330750719,30.22265933,5.497513923,132.5610215,11.51351473,92.33073946,9.608888565,159.1772319,12.61654596,103.3259863,10.16493907,117.5219276,10.84075309,153.5718053,12.39240918,141.5767848,11.89860432,82.20157416,9.066508377,11.90280574,3.45004431,130.5499101,11.42584396,147.4450244,12.14269428,,,,,,,,,,,,,,,,,,,,,,,0.332796955,0.576885565,,,44.85122802
wg,wg4,w,g,n,4,433.723825,20.82603719,167.075257,12.92575944,66.8642493,8.177056274,66.52688179,8.156401277,116.7141757,10.80343352,142.4833454,11.93663878,81.88372583,9.048962694,66.76584451,8.17103693,59.11439048,7.688588328,105.4909991,10.27088113,108.1859317,10.40124664,180.0300192,13.41752657,164.9334058,12.84264014,87.50167479,9.354232988,,,159.945308,12.64694856,131.0110785,11.4460071,93.45871736,9.667404893,74.7076884,8.643360944,105.4192259,10.26738652,135.4832689,11.63972804,134.5053852,11.59764568,99.44365881,9.972144143,82.49537073,9.082696226,109.4897515,10.46373506,137.6550773,11.73265005,136.3271067,11.67591995,0.103895731,0.322328607,0.444882896,0.666995424,341.9920868,18.49302806,27.93016054
wg,wg5,w,g,n,5,459.1777184,21.42843248,123.2904231,11.10362207,94.01772049,9.696273536,92.58952029,9.622344844,89.5965793,9.465546963,104.2535271,10.21046165,85.90901977,9.268711872,118.7630413,10.89784572,86.95440333,9.324934495,107.1372263,10.35071139,110.1282727,10.49420186,153.0360395,12.3707736,144.7953439,12.0330937,96.90509202,9.8440384,98.91801633,9.945753683,92.08170539,9.595921289,,,87.45582091,9.351781697,56.33822879,7.505879615,107.3552488,10.3612378,106.6586874,10.32756929,102.1277408,10.10582707,95.66378854,9.780786704,63.97191748,7.99824465,114.6565393,10.70777938,111.4357915,10.55631524,106.4408096,10.31701554,0.060049141,0.245049262,,,,,
xg,xg1,w,g,j,1,27622.3192,166.1996366,129.21743,11.36738448,113.1605784,10.63769611,1714.974429,41.41224975,94.56856586,9.724637055,41.27207691,6.424334744,229.0490899,15.13436784,102.655389,10.13189957,71.71708234,8.468593882,88.40429966,9.40235607,87.81161012,9.370784926,157.1399501,12.53554746,154.6060229,12.43406703,86.87789619,9.320831304,,,,,131.0691338,11.44854287,,,,,,,,,,,,,,,,,,,,,,,0.855264506,0.924805118,524.7263847,22.90690692,25.14360271
xg,xg2,w,g,j,2,27649.87226,166.2825074,64.24775747,8.015469885,104.1413866,10.20496872,1846.763006,42.97398057,109.3894786,10.45894252,75.23878685,8.674029447,145.3355504,12.0555195,107.9836469,10.39151803,58.89935509,7.674591526,106.9172496,10.34007977,90.74512021,9.526023315,157.0248779,12.53095678,151.216929,12.29702927,118.1710519,10.87065094,,,,,135.6617621,11.64739293,,,,,,,,,,,,,,,,,,,,,,,0.976696107,0.988279367,556.0236914,23.58015461,28.65780761
xg,xg3,w,g,j,3,26008.25881,161.2707624,144.9081175,12.03777876,116.1270225,10.77622487,1553.164011,39.41020187,95.47075955,9.770913957,155.7551123,12.48018879,61.27257881,7.827680296,67.45848136,8.21331123,90.6988673,9.523595293,98.7539211,9.937500747,37.80846986,6.148859233,73.59244148,8.578603702,98.68009338,9.933785451,85.29120766,9.235323906,,,,,114.9311454,10.72059445,,,,,,,,,,,,,,,,,,,,,,,0.943489909,0.971334087,502.7863092,22.42289699,9.199208522
xg,xg4,w,g,j,4,26063.16213,161.4408936,166.1548048,12.89010492,112.1108504,10.58824114,1462.398826,38.24132354,89.13074093,9.440907844,387.5089064,19.68524591,22.99237954,4.795036969,93.43988299,9.666430727,61.9118322,7.868407221,113.9419583,10.67435985,49.43838471,7.031243468,173.2172696,13.1612032,147.4780558,12.14405434,109.8487418,10.48087505,,,,,107.640968,10.37501653,148.7645528,12.19690751,196.2392663,14.00854262,117.7244705,10.85009081,193.8265917,13.92216189,160.63349,12.67412679,109.2939049,10.45437252,149.7276698,12.23632583,84.4835719,9.191494541,136.0729503,11.66503109,112.4942992,10.60633298,0.158768366,0.398457483,1.231541301,1.109748305,666.5284966,25.81721318,0.633631403
xg,xg5,w,g,j,5,25566.49032,159.895248,94.58091162,9.725271802,110.3310399,10.50385834,1488.64309,38.58293781,109.1539344,10.44767603,327.1425396,18.08708212,33.35342713,5.775242603,71.31427093,8.444777731,76.19921317,8.729216068,110.845688,10.52832788,49.18863159,7.013460743,185.2637073,13.61116113,154.888886,12.44543635,91.22002166,9.55091732,,,,,,,96.81288631,9.839353958,94.12704185,9.701909186,99.20190029,9.960015075,174.341427,13.20384137,151.1697577,12.29511113,97.39797925,9.869041456,98.34804793,9.917058431,97.49013969,9.87370952,167.6077973,12.94634301,144.9754669,12.04057585,0.162697456,0.403357728,,,,,
ck,ck1,c,k,n,1,280.7055376,16.75426924,111.8363199,10.57526926,117.0761668,10.82017406,120.4492852,10.97493896,81.04817429,9.002675951,85.78763746,9.262161598,94.59520232,9.726006494,249.4485228,15.79393943,97.96154723,9.897552588,106.227221,10.30665906,138.8166885,11.78204942,,,,,113.1953067,10.6393283,87.14122989,9.3349467,217.3830192,14.74391465,99.04733891,9.952252956,,,,,,,,,,,,,,,,,,,,,,,0.322905487,0.568247734,459.3374257,21.43215868,-3.096586625
ck,ck2,c,k,n,2,156.8414257,12.52363469,95.18148451,9.756099862,115.9539481,10.7681915,115.9291596,10.76704043,76.82190252,8.764810467,79.14061535,8.896101132,97.1932753,9.858664986,167.5393943,12.94370095,94.87257884,9.740255584,109.9179981,10.48417846,135.8610928,11.65594667,,,,,103.159859,10.1567642,195.3798956,13.97783587,141.8748552,11.91112317,113.3597489,10.64705353,,,,,,,,,,,,,,,,,,,,,,,0.337436705,0.580893024,579.5927852,24.07473334,10.79560345
ck,ck3,c,k,n,3,111.3801514,10.55367952,68.55055191,8.279526068,101.6462954,10.08197875,103.4972897,10.17336177,91.50219751,9.5656781,97.41283762,9.869794204,94.05154012,9.698017329,102.8933513,10.143636,84.62077023,9.198954845,103.2983504,10.1635796,134.1658548,11.58299853,,,,,99.66655232,9.983313694,324.5834339,18.01619921,137.9688019,11.74601217,99.56386201,9.978169272,,,,,,,,,,,,,,,,,,,,,,,0.324237808,0.569418833,410.6678419,20.2649412,-2.600135952
ck,ck4,c,k,n,4,125.6921537,11.21125121,96.81682359,9.839554034,121.3138128,11.01425498,124.5764018,11.16137992,92.84186169,9.635448183,98.53750499,9.926605915,94.33934592,9.712844378,139.7992274,11.82367233,119.8873882,10.94930994,97.73462768,9.886082524,183.3688026,13.54137374,,,,,106.544598,10.32204427,121.1978583,11.00898989,128.9377619,11.35507648,117.0307573,10.81807549,81.25080314,9.013922739,52.15289553,7.221696167,98.72041112,9.935814568,74.02171908,8.60358757,77.58388246,8.808171346,96.395974,9.818145141,62.03039202,7.875937533,117.3843399,10.83440538,88.74324072,9.420363089,92.95278879,9.641202663,0.030039968,0.173320421,0.271407006,0.520967375,476.1283438,21.82036535,14.90157654
ck,ck5,c,k,n,5,115.6405519,10.75362971,64.45226254,8.028216648,114.8891122,10.71863388,123.2081458,11.09991648,90.03985767,9.488933432,89.76693146,9.474541227,100.431281,10.02154085,142.6390364,11.94315856,108.0679188,10.39557208,111.647461,10.56633621,110.9930721,10.53532496,,,,,102.2221473,10.11049689,73.10841566,8.550345938,286.3384342,16.92153759,,,122.9144547,11.08667916,134.0709522,11.57890117,117.0981007,10.82118758,85.17720498,9.229149743,79.6035271,8.922080872,103.2509944,10.16124965,112.0935256,10.58742299,97.87522922,9.893191053,71.78260864,8.472461782,67.0413824,8.187880214,0.041792277,0.204431595,,,,,
dk,dk1,c,k,j,1,14667.391,121.1090046,139.3817982,11.80600687,126.4809272,11.24637396,1510.699623,38.86771955,81.83829535,9.046452087,81.44852285,9.024883537,100.6060144,10.03025495,116.2464577,10.78176505,88.99532204,9.433733198,106.2089811,10.30577417,80.74361985,8.98574537,,,,,111.4641656,10.5576591,,,,,110.6826687,10.52058309,,,,,,,,,,,,,,,,,,,,,,,0.511023212,0.714858875,206.7397591,14.37844773,6.891162997
dk,dk2,c,k,j,2,15145.02433,123.0651223,71.13209223,8.433984362,96.16546706,9.806399291,1682.517593,41.01850305,82.14441284,9.063355495,52.51820511,7.246944536,156.6097285,12.51438087,132.7608155,11.52218797,92.59258673,9.622504182,85.79226943,9.262411642,76.52550021,8.747885471,,,,,102.6111219,10.1297148,,,325.4101933,18.03912951,94.50046705,9.72113507,,,,,,,,,,,,,,,,,,,,,,,0.564396569,0.751263316,194.222984,13.93639064,-9.074810648
dk,dk3,c,k,j,3,16597.13443,128.8298662,79.00184678,8.888298306,124.9073201,11.17619435,2221.734914,47.13528311,83.93832795,9.161786286,118.6855507,10.89428982,70.81300858,8.415046559,134.5666732,11.60028763,70.36468441,8.388366016,102.613043,10.12980963,49.95932979,7.068191409,,,,,108.2794018,10.40573889,,,212.3642598,14.57272314,110.383967,10.50637744,,,,,,,,,,,,,,,,,,,,,,,0.676616937,0.822567284,266.1637337,16.31452524,5.377396663
dk,dk4,c,k,j,4,,,391.8612922,19.79548666,102.2717588,10.11295005,1965.799607,44.33733874,89.51542976,9.461259417,,,,,123.7938839,11.12626999,85.76338946,9.260852524,98.94343244,9.947031338,69.30210976,8.324788872,,,,,98.31997386,9.915642887,,,409.3402546,20.23215892,103.6742109,10.18205337,125.3632812,11.19657453,158.3561638,12.58396455,105.8362691,10.28767559,99.98446168,9.999223054,99.21408206,9.96062659,108.3336024,10.40834292,136.8637918,11.69887994,91.44610749,9.562745813,87.10360414,9.332931165,86.3757297,9.293854405,0.109593301,0.331048789,0.615820737,0.784742466,272.0754877,16.4947109,-0.605520468
dk,dk5,c,k,j,5,24241.64525,155.6972872,88.14271692,9.388435275,118.4558011,10.88374022,3506.588397,59.21645377,89.65058665,9.468399371,173.0891591,13.15633532,51.8601597,7.201399843,62.24744922,7.889705268,68.76073552,8.292209327,104.0961652,10.20275283,71.84944088,8.47640495,,,,,114.2018473,10.68652644,,,373.8661343,19.33561828,,,105.1756685,10.25551893,136.3341417,11.67622121,86.6252749,9.307270002,108.864139,10.43379792,104.8962299,10.24188605,102.7675109,10.13743118,133.5433462,11.55609563,84.82802542,9.210213104,107.4861444,10.36755248,103.5004695,10.17351805,0.169928665,0.412224047,,,,,
wk,wk1,w,k,n,1,293.7451647,17.13899544,82.65813607,9.091651999,93.10926057,9.649313995,102.0371505,10.101344,83.59368607,9.142958278,74.61049129,8.637736468,112.1822531,10.59161239,122.3159732,11.0596552,97.41888455,9.870100534,121.4089584,11.01857334,135.0585206,11.62146809,140.144225,11.83825262,137.7921155,11.73848864,114.0691401,10.68031554,68.85264683,8.297749504,191.4758905,13.83748136,104.7022116,10.23240986,,,,,,,,,,,,,,,,,,,,,,,0.445401817,0.66738431,208.31285,14.43304715,2.237113243
wk,wk2,w,k,n,2,85.85357158,9.265720241,83.51711697,9.138769992,60.50001117,7.778175311,66.89461523,8.178912839,87.16477717,9.336207858,79.11546243,8.894687315,110.3138991,10.50304237,198.5987388,14.09250648,99.19696833,9.959767484,111.4333333,10.55619881,125.5303484,11.20403269,135.4967552,11.64030735,131.7339362,11.47754051,107.4153204,10.36413626,111.1336064,10.54199252,163.8488747,12.80034666,131.0401028,11.44727491,,,,,,,,,,,,,,,,,,,,,,,0.347572067,0.58955243,195.1145986,13.96834273,28.63255183
wk,wk3,w,k,n,3,70.11576398,8.373515629,72.17480526,8.495575628,77.22042582,8.787515338,71.10195268,8.432197381,88.991755,9.433544138,83.43153791,9.134086594,106.7997176,10.33439488,216.6071144,14.71757842,130.1001201,11.40614396,120.7461382,10.98845477,135.6067431,11.64503083,139.2246207,11.79934832,148.1666118,12.17237084,100.3356198,10.01676693,93.29356249,9.658859275,204.8024895,14.31092204,140.4466874,11.85102052,,,,,,,,,,,,,,,,,,,,,,,0.336948677,0.580472805,198.5670486,14.09138207,37.94518079
wk,wk4,w,k,n,4,78.19482356,8.842783699,65.19516164,8.074352088,110.6474796,10.51891057,106.9457744,10.34145901,91.70004672,9.576014135,89.3666577,9.453393978,102.7411975,10.13613326,150.0743359,12.25048309,184.8927484,13.59752729,104.9642057,10.24520404,136.7407092,11.69361831,139.5932463,11.81495858,136.8652417,11.69894191,88.1786431,9.390348401,78.45862163,8.857687149,233.7224426,15.2879836,149.9701491,12.24622999,96.1576406,9.806000235,116.0410564,10.77223544,85.13639714,9.226938666,46.95905755,6.852667915,48.86172786,6.990116441,110.5686333,10.51516207,133.3671113,11.54846792,97.82040227,9.890419722,54.40094699,7.375699763,56.56798461,7.521169099,0.132979518,0.364663568,0.307782045,0.554781078,158.2486709,12.5796928,47.53023511
wk,wk5,w,k,n,5,76.26774015,8.733140337,86.63391753,9.307734285,108.8791106,10.43451535,97.91854719,9.895380093,84.69916272,9.203214804,83.00467876,9.110690356,102.1708781,10.10796113,141.3127205,11.8875027,174.7148331,13.21797387,101.9855202,10.09878806,142.7345996,11.94715864,129.6493553,11.38636708,130.2282478,11.41175919,97.08325344,9.853083448,104.3045971,10.21296221,174.3877982,13.20559723,,,88.59111873,9.412285521,99.14864099,9.95734106,81.05302217,9.002945194,48.63494962,6.973876227,49.95346834,7.067776761,114.8498879,10.71680399,128.7210765,11.34553113,105.1984198,10.25662809,63.64457411,7.977754954,65.327097,8.082517987,0.090941354,0.301564843,,,,,
xk,xk1,w,k,j,1,21279.84927,145.8761436,110.2026647,10.49774569,108.0531871,10.3948635,1939.24145,44.03681925,83.91056426,9.160270971,,,,,137.4168149,11.72249184,95.52623131,9.773752162,112.0992362,10.58769268,87.7807967,9.36914066,138.8615862,11.78395461,125.977528,11.22397113,85.10526838,9.22525167,,,,,132.7418023,11.52136286,,,,,,,,,,,,,,,,,,,,,,,0.647783226,0.804849816,390.891563,19.77097779,28.19648907
xk,xk2,w,k,j,2,17091.52379,130.7345547,92.91322155,9.639150458,108.3311051,10.40822296,1748.530682,41.81543593,84.89786304,9.214003638,103.3449963,10.1658741,82.25416289,9.069408078,141.1628204,11.88119608,100.432054,10.02157942,109.2303786,10.45133382,83.78210184,9.153256352,144.2670538,12.01112209,122.435699,11.06506661,78.33375353,8.85063577,,,,,117.6348692,10.84596096,,,,,,,,,,,,,,,,,,,,,,,0.642784285,0.801738289,339.7348476,18.43189756,13.63792829
xk,xk3,w,k,j,3,19776.01334,140.6272141,302.505736,17.39269203,99.30069109,9.964973211,1861.417953,43.14415317,81.26220127,9.014554968,88.33507834,9.398674287,92.10982685,9.597386459,131.4827608,11.46659325,121.6357625,11.02886043,109.3943291,10.4591744,86.20142451,9.284472226,157.593086,12.55360849,140.6036175,11.85763963,85.38593092,9.240450796,,,,,119.151163,10.91563846,,,,,,,,,,,,,,,,,,,,,,,0.663114199,0.814318242,370.8801254,19.25824824,14.97465784
xk,xk4,w,k,j,4,16239.63496,127.4348263,66.75739059,8.170519603,108.0513745,10.39477631,1744.498376,41.76719258,86.47535522,9.299212613,53.87012868,7.339627285,160.729252,12.67790409,112.4060362,10.60217129,94.66949636,9.729825094,114.7855872,10.71380358,89.14777957,9.441810185,140.7691846,11.86461903,127.5132076,11.29217462,77.55102389,8.806305916,,,,,116.7927161,10.80706788,,,,,,,,,,,92.13254997,9.598570205,102.1297496,10.10592646,86.48910982,9.299952141,77.96175053,8.829595151,71.63720058,8.463876215,0.099920366,0.316101828,0.63008769,0.793780631,356.054649,18.8694104,12.90277381
xk,xk5,w,k,j,5,19482.64282,139.5802379,72.73888392,8.528709394,104.5604707,10.22548144,2094.85405,45.7695756,90.36998288,9.506312791,144.7590213,12.03158432,62.50707026,7.9061413,142.2282691,11.9259494,105.456475,10.26920031,115.0682373,10.7269864,104.5323556,10.22410659,133.4650559,11.55270773,125.4810474,11.20183232,85.65231233,9.254853447,,,,,,,97.16834597,9.857400569,117.0635915,10.81959295,85.28944301,9.235228368,67.30713853,8.204092792,62.44772158,7.902387081,103.8792194,10.19211555,125.4901514,11.20223868,91.40294387,9.560488683,72.72754764,8.528044772,67.43249231,8.211728948,0.119279731,0.345368979,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
